unique_id,Primary_Name,Secondary_Name,Fathers_me,Birthplace,Birthplace_Code,Certainty_of_Birthplace,Work/Living_Places,Work/Living_Places_Code,Endeavor_codes,Endeavors,Era,Century,Fame,philosophy,culture,economy,politics,military,religion
Ambrosiaster_130,Ambrosiaster,,,,,3,NA,0,"703,107",,37,,,1,1,0,0,0,0
Ameipsias_131,Ameipsias,,,Athens,361,1,Athens,361,"208,107",,6,,,0,1,0,0,0,0
Amelesagoras_132,Amelesagoras,,,Eleusis,362,2,Athens,0,"107,108,309",,10,,0.1,1,1,0,0,1,0
Amelius (or Amerius) Gentilianus_133,Amelius (or Amerius) Gentilianus,,,Etruria,2129,1,NA,0,"102,107",,,3,0.1,0,1,0,0,0,0
Ammianus Marcellinus_134,Ammianus Marcellinus,,,Antioch,,1,"North Italy,Gaul,Germany,Illyricum,Amida,Antioch,Black Sea,Egypt,Southern Greece,Thrace,Rome","0,0,0,0,0,0,0,0,0,0,0","108,423",,37,,2,1,0,0,1,0,0
Ammonius (1)_135,Ammonius (1),,,,,1,NA,0,"107,104",,,-2,0.2,0,1,0,0,0,0
Ammonius (2) Saccas_136,Ammonius (2) Saccas,,,Alexandria,,1,Alexandria,0,"102,",,32,,0.3,0,0,0,0,0,0
Ampelius_137,Ampelius,Lucius,,,,3,NA,0,"107,0",,,3,0.2,0,1,0,0,0,0
Amphis_138,Amphis,,,,,3,Athens,0,"113,107",,,-4,1,0,1,0,0,0,0
Ampius Balbus_139,Ampius Balbus,Titus,,,,3,"Rome,Asia,Cilicia,Capua","0,0,0,0","425,410,413",,20,,0.1,0,0,0,1,0,0
Amyander_140,Amyander,,,Athamanes,2041,1,"Athamenes,Macedonia,Nicaea,Cynoscephalae,Ambracia","0,0,0,0,0","603,426",,14,,0.3,0,0,0,1,0,0
Amyntas (2)_141,Amyntas (2),,,,,3,"Philippi,Phrygia,Actium,Cremna,Lake Trogitis","0,0,0,0,0","426,603",,21,,,0,0,0,1,0,0
Anacreon_142,Anacreon,,,Teos,,1,"Abdera,Samos,Athens,Thessaly","0,0,0,0","101,",,,-6,,0,1,0,0,0,0
Anaxagoras_143,Anaxagoras,,Hegesibulus,Clazomee,2094,1,"Athens,Lampsacus","361,748","102,107",,4,,1,0,1,0,0,0,0
Anaxandrides_144,Anaxandrides,,,Rhodes,1000,2,Athens,0,"113,107",,8,0,0.2,0,1,0,0,0,0
Anaxarchus_145,Anaxarchus,,,Abdera,,1,"Sardis,Ephesus,Miletus,Halicarnassus,Lycia,Pamphilia,Phrygia,Tyre,Gaza,Babylon,Susa,Persepolis,Ectabana,Bactria,India,Babylon","0,0,0,0,0,0,0,0,0,0,0,Persepolis,Ectabana,Bactria,India,Babylon","102,107",,9,,0.2,0,1,0,0,0,0
Anaxilas (1)_146,Anaxilas (1),,,Messenia,318,1,"Rhegium,Zancle","68,0","605,",,3,,0.1,0,0,0,1,0,0
Anaxilas (2)_147,Anaxilas (2),,,,,3,Athens,0,"113,107",,,-4,0.1,0,1,0,0,0,0
Anaximander_148,Anaximander,,,Miletus,854,1,Miletus,854,"102,107",,-1,,0.6,0,1,0,0,0,0
Anaximenes (1)_149,Anaximenes (1),,,Miletus,854,1,Miletus,854,"102,107",,1,,0.4,0,1,0,0,0,0
Anaximenes (2)_150,Anaximenes (2),,,Lampsacus,2172,1,Lampsacus,748,"108,119,107",,9,,0.2,1,1,0,0,0,0
Anaxippus_151,Anaxippus,,,,,3,NA,0,"118,107",,10,,0.1,1,1,0,0,0,0
Andocides_152,Andocides,,,Athens,361,1,"Athens,Sicily,Italy,Cyprus","361,0,0,0","604,502,411,427",,6,,1.1,0,1,1,1,0,0
Andreas_153,Andreas,,,,,3,Alexandria,0,"307,107",,14,,0.1,1,1,0,0,0,0
Andriscus_154,Andriscus,,,Adramyttion,,1,"Macedonia,Asia Minor,Thrace","0,0,0","504,603,412",,16,,0.2,0,1,0,1,0,0
Andron_155,Andron,,Androtion,Athens,361,1,Athens,361,"604,",,6,,0.1,0,0,0,1,0,0
Andronicus_156,Andronicus,,,Rhodes,1000,1,Rome,0,"102,107,0",,20,,0.3,0,1,0,0,0,0
Androsthenes_157,Androsthenes,,,Thasos,526,1,"Bahrain,Arabia","0,0","501,107",,10,,0.1,0,1,0,0,0,0
Androtion_158,Androtion,,Andron,Athens,361,1,"Athens,Amorgos,Caria,Megara","361,0,0,0","422,108,422,406,426",,8,,0.3,1,0,0,1,0,0
Anicetus_159,Anicetus,,,,,1,"Rome,Misenum,Sardinia","0,0,0","503,0,408",,25,,0.2,0,0,1,1,0,0
Anicia Iuliana_160,Anicia Iuliana,,,Constantinople,2101,1,Constantinople,0,"604,606",,43,,0.2,0,0,0,1,0,0
Anicius Faustus_161,Anicius Faustus,Quintus,,Uzappa,2337,1,"Numidia,Castellum Dimmidi,Upper Moesia,Asia","0,0,0,0","413,422,407,406,410",,30,,0.2,0,0,0,1,0,0
Annaeus Cornutus_162,Annaeus Cornutus,Lucius,,Lepcis Mag,0,2,NA,0,"102,114,119,107",,,1,,1,1,0,0,0,0
Annaeus Lucanus_163,Annaeus Lucanus,Lucius,M. Aneus Mela,Cordoba,2103,1,Rome,0,"113,107,423,504",,25,,1.9,0,1,0,1,0,0
Annaeus Mela_164,Annaeus Mela,Lucius,Aneus Seneca (1),Rome,2271,2,Rome,0,"422,504",,25,,0.1,0,1,0,1,0,0
Annaeus (RE 12) Novatus_165,Annaeus (RE 12) Novatus,(Later L. Iunius Gallio Annaeanus),,,,3,"Rome,Achaia,Rome","0,0,0","410,407",,25,,0.1,0,0,0,1,0,0
Annaeus Seneca (1)_166,Annaeus Seneca (1),Lucius,,Cordoba,2103,1,Rome,0,"107,",,24,,0.7,0,1,0,0,0,0
Annaeus Seneca (2)_167,Annaeus Seneca (2),Lucius,Aneus Seneca (1),Cordoba,2103,1,"Rome,Egypt,Corsica,Rome","0,0,0,0","102,418,0,110,107,422,411,504",,25,,4.4,0,1,0,1,0,0
Annia Aurelia Galeria Lucilla_168,Annia Aurelia Galeria Lucilla,,Aurelius,,,3,"Ephesus,Rome","844,0","606,504,602",,29,,0.1,0,1,0,1,0,0
Annia Galeria Faustina (1)_169,Annia Galeria Faustina (1),,Annius Verus,,,3,Rome,0,"606,602",,28,,,0,0,0,1,0,0
Annia Galeria Faustina (2)_170,Annia Galeria Faustina (2),,Antoninus Pius,,,3,Rome,0,"606,602,504",,29,,,0,1,0,1,0,0
Annianus_171,Annianus,,,,,3,Italy,0,"113,107",,,2,,0,1,0,0,0,0
Anniceris_172,Anniceris,,,,,3,Cyrene,0,"102,",,NA,-4,0.1,0,0,0,0,0,0
Annius Gallus_173,Annius Gallus,Appius,,,,3,"NE Italy,Upper germany","0,0","407,413",,25,,0.1,0,0,0,1,0,0
Annius Milo_174,Annius Milo,Titus,,Lanuvium,2173,1,"Rome,Massalia,Italy","0,3,0","425,420,504",,20,,0.4,0,1,0,1,0,0
Annius Verus_175,Annius Verus,Marcus,,Ucubi,2334,3,Rome,0,"407,408,407,407",,27,,0.1,0,0,0,1,0,0
Annius Vinicianus_176,Annius Vinicianus,,L. Vinicianus,,,3,"Rome,Beneventum","0,0","413,504",,24,,0.1,0,1,0,1,0,0
Anonymous Antatticista_177,Anonymous Antatticista,,,,,3,NA,0,"107,",,,2,0.1,0,1,0,0,0,0
Anonymous-Anticato_178,Anonymous-Anticato,,,,,3,NA,0,"107,104",,,3,0.1,0,1,0,0,0,0
Anser_179,Anser,,,,,3,Italy,0,"117,107",,21,,,0,1,0,0,0,0
Antagoras_180,Antagoras,,,Rhodes,,2,Macedon,0,"121,113,107",,,-3,,0,1,0,0,0,0
Antalcidas_181,Antalcidas,,,Sparta,345,1,"Sparta,Sardis,Hellespont,Persia","345,0,0,0","426,419,422,426",,7,,0.3,0,0,0,1,0,0
Antenor (2)_182,Antenor (2),,,Athens,361,1,Athens,361,"201,",,2,,0.2,0,1,0,0,0,0
Anthemius_183,Anthemius,,,,,3,Rome,0,"601,",,41,,0.1,0,0,0,1,0,0
Anthimus_184,Anthimus,,,,,3,"Rome,Ravenna","0,0","397,504,426,107",,42,,0.3,0,1,0,1,0,0
Anticleides_185,Anticleides,,,Athens,361,1,NA,0,"108,107",,,-3,0.1,1,1,0,0,0,0
Antidorus_186,Antidorus,,,Cyme,2110,1,NA,0,"107,104",,10,,0.1,0,1,0,0,0,0
Antigenes_187,Antigenes,,,Attica,2044,3,Athens,0,"113,107",,,-5,0.2,0,1,0,0,0,0
Antigonus (1) I_188,Antigonus (1) I,"""the One-Eyed"" (Monophthalmos)",,Macedon,2194,3,"Macedon,Phrygia,Gabiene,Ipsus","0,0,0,0","406,412,603",,10,,0.6,0,0,0,1,0,0
Antigonus (2)_189,Antigonus (2),Gonatas,Demetrius (4) I,Macedon,2194,1,"Macedon,Greece,Lysimacheia","0,0,0","603,412",,12,,0.8,0,0,0,1,0,0
Antigonus (3)_190,Antigonus (3),Doson,Demetrius (5),Macedon,2194,3,"Macedon,Aetolia,Dardania,Thessalia, Caria, Sellasia, Sparta,Dardania","0,0,0,0,0,343,345,0","603,412",,13,,0.4,0,0,0,1,0,0
Antigonus (4)_191,Antigonus (4),,,Carystus,,1,"Athens,Pergamum","0,0","306,107,120,108",,13,,,1,1,0,0,0,0
Antimachus_192,Antimachus,,,Colophon,848,1,"Colophon,Samos","848,864","113,111,107",,6,,0.6,1,1,0,0,0,0
Antinous (2) (RE 5)_193,Antinous (2) (RE 5),,,Claudiopolis,,1,"Rome,Egypt","0,0","602,",,27,,0.2,0,0,0,1,0,0
Antigonus (4)_194,Antigonus (4),,,Carystus,,1,"Athens,Pergamum","361,828","107,306",,13,-3,0.2,1,1,0,0,0,0
Antimachus_195,Antimachus,,,Colophon,,1,Samos,0,"113,111,121",,6,-4,,1,1,0,0,0,0
Antinous (2)_196,Antinous (2),,,Claudiopolis,,1,Egypt,0,"0,0,0",,28,2,,0,0,0,0,0,0
Antiochus (1) I _197,Antiochus (1) I ,Soter,Seleucus (1) I,Babylonia,,3,"Babylonia,Anatolia,Syria,Antioch (3),Soteira,Ai Khanoum,Galatia,Antioch (4) - Persis,Thrace","0,0,0,0,0,0,0,0,0","603,412",,11,-3,0.9,0,0,0,1,0,0
Antiochus (2) II_198,Antiochus (2) II,,Antiochus (1) I,,,3,"Syria,Palestine,Phoenicia,Asia Minor,Lydia,Phrygia,Cilicia","0,0,0,0,0,0,0","603,412",,12,-3,0.2,0,0,0,1,0,0
Antiochus (3) III_199,Antiochus (3) III,The Great,Seleucus (2) II,,,3,"Media,Seleuceia-Pieria,Sardis,Commagene,Armenia,Parthia,Bactria,Persian Gulf,Icaros,Gerrha,Syria,Phoenicia,Judaea,Raphia,Lycia,Caria,Thrace,Lysimachea,Greece, Thermopylae, Magnesia, Apamea, Elymais, Babylon","0,0,0,0,0,0,0,0,0,-,0,Phoenicia,Judaea,Raphia,Lycia,Caria,Thrace,Lysimachea,Greece, Thermopylae, Magnesia, Apamea, Elymais, Babylon","603,412,0,0",,14,-3,1.1,0,0,0,1,0,0
Antiochus (4) IV_200,Antiochus (4) IV,Epiphanes,Antiochus (3) III,,,3,"Asia Minor,Cilicia,Syria,Egypt,Cyprus,Jerusalem,Daphne","0,0,0,0,0,0,0","603,412",,15,-2,0.4,0,0,0,1,0,0
Antiochus (5) V_201,Antiochus (5) V,Eupator,Antiochus (4) IV,,,3,Antioch,0,"603,",,16,-2,,0,0,0,1,0,0
Antiochus (6) VI_202,Antiochus (6) VI,Epiphanes,Alexander (10) Balas,,,3,Antioch,0,"602,",,17,-2,0.1,0,0,0,1,0,0
Antiochus (7) VII_203,Antiochus (7) VII,Sidetes,Demetrius (10) I,,,3,"Antioch,Palestine,Babylonia","0,0,0","603,412",,17,-2,0.2,0,0,0,1,0,0
Antiochus (8)_204,Antiochus (8),Hierax,Antiochus (2) II,,,3,"Anatolia,Asia Minor,Syria,Thrace","0,0,0,0","603,412,401",,13,-3,0.2,0,0,0,1,0,0
Antiochus I_205,Antiochus I,,Mithradates Callinicus,,,3,"Commagene,Parthia,Cilicia,Pharsalus,Samosata","0,0,0,0,0","603,0,412,427",,20,-1,0.3,0,0,0,1,0,0
Antiochus (II?)_206,Antiochus (II?),,Antiochus I,,,3,Rome,0,"602,",,21,-1,,0,0,0,1,0,0
Antiochus IV_207,Antiochus IV,,,,,3,"Rome,Commagene,Cilicia,Armenia,Judaea","0,0,0,0,0","603,417",,24,1,0.2,0,0,0,1,0,0
Antiochus (10)_208,Antiochus (10),,,Syracuse,,1,Syracuse,47,"108,",,,-5,0.3,1,0,0,0,0,0
Antiochus (11)_209,Antiochus (11),,,Ascalon,,1,"Alexandria,Athens,Asia,Tigranocerta","0,361,0,0","102,111,107",,19,-1,0.5,1,1,0,0,0,0
Antiochus (12)_210,Antiochus (12),,,Athens,,1,Athens,361,"108,303",,34,3,,1,0,0,0,0,0
Antiochus (13)_211,Antiochus (13),Chuzon,,Antioch,,1,"Antioch,Rome,Constantinople","0,0,0","409,418,408,407",,40,5,0.1,0,1,0,1,0,0
Antipater (1)_212,Antipater (1),,,Macedonia,,3,"Macedonia,Athens,Europe,Thrace,Peloponnese,Athens,Asia Minor,Triparadeisus,Europe","0,361,0,0,0,361,0,0,0","422,417,401,426,401",,9,-4,0.4,0,0,0,1,0,0
Antipater (2)_213,Antipater (2),,,Tarsus,,3,Athens,361,"102,107,110",,,-2,0.2,0,1,0,0,0,0
Antipater (3)_214,Antipater (3),,,Sidon,,1,Rome,0,"107,",,19,-1,,0,1,0,0,0,0
Antipater (4)_215,Antipater (4),,,Tyre,,1,,,"107,102",,20,-1,0.1,0,1,0,0,0,0
Antipater (5)_216,Antipater (5),,,Thessalonica,,1,Rome,0,"107,113",,22,-1,0.1,0,1,0,0,0,0
Antipater (6)_217,Antipater (6),,,Idumaea,,3,"Palestine,Idumaea,Judaea","0,0,0","427,424",,20,-1,0.2,0,0,0,1,0,0
Antiphanes_218,Antiphanes,,,,,3,Athens,361,"118,",,7,-4,,1,0,0,0,0,0
Antiphilus_219,Antiphilus,,,Byzantium,,1,,,"113,",,,1,0.1,0,1,0,0,0,0
Antiphon (1)_220,Antiphon (1),,,Rhamnus,,1,"Attica,Athens","0,361","411,109,110,0",,6,-5,1.2,1,1,0,0,0,0
Antiphon (2)_221,Antiphon (2),,,Athens,,1,Athens,361,"109,411",,,-5,0.1,1,1,0,0,0,0
Antiphon (3)_222,Antiphon (3),,,,,3,,,"105,",,,,0.1,1,0,0,0,0,0
Antisthenes_223,Antisthenes,,,,,3,Athens,361,"110,109,107,Rhetor,Philosopher",,,-4,0.5,1,1,0,0,0,0
Antisthenes (2)_224,Antisthenes (2),,,Rhodes,,1,Rhodes,1000,"108,102,107",,15,-2,0.1,1,1,0,0,0,0
Antistius Adventus Postumius Aquilinius_225,Antistius Adventus Postumius Aquilinius,Quintus,,Thibilis,,1,"Thibilis,Numdia,Parthia,Arabia,Rome,Italy,Alps,Lower Germany,Britain","0,0,0,0,0,0,0,0,0","402,413,406,407,417,000",,29,2,0.2,0,0,0,1,0,0
Antistius (RE 2) Labeo_226,Antistius (RE 2) Labeo,Marcus,Pacuvius,Samnium,,1,"Samnium,Rome","0,0","409,427,420,107,110",,22,-1,0.5,0,1,0,1,0,0
Antistius (RE 47) Vetus_227,Antistius (RE 47) Vetus,Gaius,,,,3,"Syria,Rome,Alps,Rome,Spain","0,0,0,0,0","418,413,413,417,407,000,000",,21,-1,0.1,0,0,0,1,0,0
Antistius RE 53) Vetus_228,Antistius RE 53) Vetus,Lucius,,Gabii,,1,"Rome,Upper Germany,Asia","0,0,0","405,407,413,410",,25,1,0.2,0,0,0,1,0,0
Antonia (1) (RE 'Antonius' 112)_229,Antonia (1) (RE 'Antonius' 112),,M. Antonius (2),,,3,"Rome,Tralles","0,0","606,",,NA,NA,0.1,0,0,0,1,0,0
Antonia (2) (RE 'Antonius' 113)_230,Antonia (2) (RE 'Antonius' 113),,M. Antonius (2),,,3,Rome,0,"606,",,21,-1,0.1,0,0,0,1,0,0
Antonia (3) (RE 'Antonius' 114)_231,Antonia (3) (RE 'Antonius' 114),,M. Antonius (2),,,3,Rome,0,"606,0",,22,-1,0.2,0,0,0,1,0,0
Antonia (4) (RE 'Antonius' 115)_232,Antonia (4) (RE 'Antonius' 115),,Claudius Paeti,,,3,Rome,0,"606,",,25,1,0.2,0,0,0,1,0,0
Antoninus_233,Antoninus,Liberalis,,,,3,,,"115,107",,28,2,1.4,0,1,0,0,0,0
Antoninus_234,Antoninus,Pius,T. Aurelius Fulvus,Lanuvium,,1,"Lanuvium,Rome,Etruria,Umbria,Rome,Lorium","0,0,0,0,0,0","601,407,413,407,0,407,407",,28,2,0.3,0,0,0,1,0,0
Antonius (RE 20)_235,Antonius (RE 20),Gaius,M. Antonius (Creticus),,,3,"Rome,Curicta,Macedonia,Apollonia","0,0,0,0","413,420,504",,21,-1,2.2,0,1,0,1,0,0
Antonius (RE 22)_236,Antonius (RE 22),Iullus,Mark Antony (M. Antonius (2)),,,3,"Rome,Asia","0,0","420,407,410",,22,0,,0,0,0,1,0,0
Antonius (1) (RE 28)_237,Antonius (1) (RE 28),Marcus,,,,3,"Rome,Cilicia,Rome","0,0,0","420,410,423,404,409,000,000,000",,19,-2,,1,1,0,1,0,0
Antonius (2) (RE 30)_238,Antonius (2) (RE 30),Marcus,M. Antonius (Creticus),Rome,,1,"Rome,Palestine,Egypt,Gaul,Rome,Gaul,Rome,Italy,Greece,Pharsalus,Italy,Rome,Forum Gallorum,Mutina,Gallia Narbonensis,Philippi,Eastern Empire,Gaul,Tarsus, Egypt, Italy, Brundisium, Misenum, Tarentum, Egypt, Athens, Parthia, Armenia, Alexandria, western Greece, Actium, Alexandria","0,0,0,0,0,0,0,0,0,0,0,Rome,Forum Gallorum,Mutina,Gallia Narbonensis,Philippi,Eastern Empire,Gaul,Tarsus, Egypt, Italy, Brundisium, Misenum, Tarentum, Egypt, Athens, Parthia, Armenia, Alexandria, western Greece, Actium, Alexandria","427,412,417,418,425,417,417,0",,21,-1,,0,0,0,1,0,0
Antonius (RE 32) Antyllus_239,Antonius (RE 32) Antyllus,Marcus,Mark Anthony (M. Antonius (2)),,,3,Tarentum,0,"604,",,21,-1,0.1,0,0,0,1,0,0
Antonius Castor_240,Antonius Castor,,,,,3,,,"503,312,107",,,,0.1,1,1,1,0,0,0
Antonius (RE 29) (Creticus)_241,Antonius (RE 29) (Creticus),Marcus,M. Antonius (1),,,3,Rome,0,"420,417,0",,20,-1,0.2,0,0,0,1,0,0
Antonius Diogenes_242,Antonius Diogenes,,,,,3,Greece,0,"106,",,32,3,0.3,0,1,0,0,0,0
Antonius (RE 59) Gnipho_243,Antonius (RE 59) Gnipho,Marcus,,,,3,Rome,0,"110,110,107",,20,-1,0.1,0,1,0,0,0,0
Antonius (RE 19) 'Hybrida'_244,Antonius (RE 19) 'Hybrida',Gaius,M. Antonius (1),,,3,"Greece,Rome,Macedonia,Rome","0,0,0,0","423,425,420,407,406,000,000",,20,-1,0.2,0,1,0,1,0,0
Antonius (RE 79) Musa_245,Antonius (RE 79) Musa,,,,,3,Rome,0,"307,107",,21,-1,0.2,1,1,0,0,0,0
Antonius Pallas_246,Antonius Pallas,Marcus,,,,0,Rome,0,"503,505,420",,25,1,0.3,0,0,1,1,0,0
Antonius (RE 23) (Pietas)_247,Antonius (RE 23) (Pietas),Lucius,M. Antonius (Creticus),,,3,"Asia,Rome,Mutina,Rome,Perusia,Spain","0,0,0,0,0,0","418,425,422,0,413,407,417",,21,-1,0.4,0,0,0,1,0,0
Antonius (RE 89) Primus_248,Antonius (RE 89) Primus,Marcus,,Tolosa,,1,"Tolosa,Pannonia,Italy,Aquileia,Bedriacum,Rome,Tolosa","0,0,0,0,0,0,0","402,417",,25,1,0.3,0,0,0,1,0,0
Antonius (RE 96; Supp. 1) Saturninus_249,Antonius (RE 96; Supp. 1) Saturninus,Lucius,,,,3,"Rome,Upper Germany,Mogontiacum,Rhine","0,0,0,0","407,417,504",,26,1,0.2,0,1,0,1,0,0
Antyllus (RE 3)_250,Antyllus (RE 3),,,,,3,,,"307,107",,,2,0.1,1,1,0,0,0,0
Anyte_251,Anyte,,,Tegea,,1,"Tegea,Arcadia",0,"113,101",,11,-3,0.1,0,1,0,0,0,0
Anytus_252,Anytus,,,Athens,,1,"Athens,Pylos","361,0","427,412",,6,-5,0.2,0,0,0,1,0,0
Apelles_253,Apelles,,,Colophon,,1,"Colophon,Ephesus,Cos","848,844,0","202,107",,9,-4,0.4,0,1,0,0,0,0
Aper (RE 1)_254,Aper (RE 1),Marcus,,Gaul,,1,"Gaul,Britain","0,0","409,420",,25,1,0.1,0,1,0,1,0,0
Ap(h)thonius (RE 2)_255,Ap(h)thonius (RE 2),Aelius Festus,,,,3,,,"107,",,,4,,0,1,0,0,0,0
Apion_256,Apion,,Posidonius,El Kargeh,,1,"El Kargeh,Alexandria,Rome","0,0,0","111,426,107",,24,1,,1,1,0,1,0,0
Apollinarius_257,Apollinarius,,,,,3,,,"303,107",,,1,0.2,1,1,0,0,0,0
Apollodorus (1) (RE 'Apollodoros' 9)_258,Apollodorus (1) (RE 'Apollodoros' 9),,Pasion,Athens,,1,Athens,361,"427,409,411",,9,-4,0.3,0,1,0,1,0,0
Apollodorus (2)_259,Apollodorus (2),,,Gela,,1,Gela,17,"118,",,NA,,0.1,1,0,0,0,0,0
Apollodorus (3)_260,Apollodorus (3),,,Carystus,,1,"Carystus,Athens","373,361","118,",,11,-3,0.3,1,0,0,0,0,0
Apollodorus (4) (RE 'Apollodoros' 69)_261,Apollodorus (4) (RE 'Apollodoros' 69),,,Alexandria,,1,Alexandria,0,"307,312,107,304,304",,11,-3,0.2,1,1,0,0,0,0
Apollodorus (5)_262,Apollodorus (5),,,Pergamum,,1,"Pergamum,Rome","828,0","119,110,107",,21,-1,0.3,1,1,0,0,0,0
Apollodorus (6)_263,Apollodorus (6),,,Athens,,1,"Athens,Alexandria,Pergamum,Athens","361,0,828,361","107,111,108,113,108,120,0,0",,17,-2,0.5,1,1,0,0,0,0
Apollodorus (7)_264,Apollodorus (7),,,Damascus,,1,"Damascus,Rome,Danube","0,0,0","205,305,107",,27,2,0.2,1,1,0,0,0,0
Apollodorus (8)_265,Apollodorus (8),,,Seleuceia,,1,,,"102,107",,NA,,0.1,0,1,0,0,0,0
Apollonius (1) Rhodius_266,Apollonius (1) Rhodius,,,Alexandria,,1,"Alexandria,Rhodes","0,0","107,113,121,111",,12,-3,3.3,1,1,0,0,0,0
Apollonius (2) (RE 112)_267,Apollonius (2) (RE 112),,,Perge,,1,"Perge,Alexandria,Ephesus,Pergamum","1003,0,0,0","301,107,301",,14,-2,1.1,1,1,0,0,0,0
Apollonius (3)_268,Apollonius (3),,,,,3,"Egypt,Fayum,Alexandria","0,0","422,0,0,0",,,-3,0.3,0,0,0,1,0,0
Apollonius (4)_269,Apollonius (4),"""soft"", ""cissy""",,Alabanda,,1,Rhodes,1000,"110,119",,,-2,0.1,1,1,0,0,0,0
Apollonius (5)_270,Apollonius (5),,,,,3,NA,0,"107,",,,-2,0.1,0,1,0,0,0,0
Apollonius (6)_271,Apollonius (6),,Archias,Athens,,1,Athens,361,"201,107",,,-1,0.1,0,1,0,0,0,0
Apollonius (7)_272,Apollonius (7),,Nestor,Athens,,1,Athens,361,"201,306",,20,-1,0.1,1,1,0,0,0,0
Apollonius (8)_273,Apollonius (8),,,Citium,,1,Alexandria,0,"307,107",,20,-1,0.1,1,1,0,0,0,0
Apollonius (9)_274,Apollonius (9),Molon,,Alabanda,,1,"Alabanda,Rhodes,Rome","870,1000,0","119,114,110,409",,19,-1,0.1,1,1,0,0,0,0
Apollonius (10)_275,Apollonius (10),Mys,,Alexandria,,1,Alexandria,0,"307,107",,22,-1,0.1,1,1,0,0,0,0
Apollonius (11)_276,Apollonius (11),Sophista,,,,3,NA,0,"107,",,27,2,0.1,0,1,0,0,0,0
Allophanes_277,Allophanes,,,Athens,,1,Athens,361,"118,",,NA,,0.1,1,0,0,0,0,0
Apollonius (12)_278,Apollonius (12),,,Tya,,1,"Tyana,India,Sparta","0,0,0","700,700,501,110,0,0,0,107",,25,1,0.3,0,1,0,0,0,0
Apollonius (13)_279,Apollonius (13),Dyscolus,Mnesitheus,Alexandria,,1,"Alexandria,Rome","0,0","107,110,108,114",,,2,0.7,1,1,0,0,0,0
Apollophanes_280,Apollophanes,,,Athens,,1,Athens,361,"118,107",,,-5,,1,1,0,0,0,0
Appian_281,Appian,,,Alexandria,,1,"Alexandria,Rome","0,0","108,409,424,107,0",,27,2,0.8,1,1,0,1,0,0
Appuleius (RE 21)Decianus_282,Appuleius (RE 21)Decianus,Gaius,P. Decius Subulo,,,3,"Rome,Asia","0,0","425,409",,19,-1,0.1,0,1,0,1,0,0
Appuleius (RE ''Apuleius' 29) Saturninus_283,Appuleius (RE ''Apuleius' 29) Saturninus,Lucius,,,,3,"Ostia,Rome","0,0","411,418,425,402,425,0,425",,18,-2,0.8,0,1,0,1,0,0
Apries_284,Apries,,,Egypt,,1,"Egypt,Phoenicia,Cyprus,Cyrene","0,0,0,0","603,412",,-2,-6,0.1,0,0,0,1,0,0
Apronius_285,Apronius,Lucius,,,,3,"Germany,Africa","0,0","407,413,410,406,417",,23,1,0.1,0,0,0,1,0,0
Aspines_286,Aspines,,,Gadara,,1,Athens,361,"119,107",,,3,0.1,1,1,0,0,0,0
Apuleius_287,Apuleius,Philosophus Platonicus,,Madaurus,,1,"Carthage,Athens,Rome,Oea,Alexandria,Sabratha,Carthage","0,361,0,0,0,0,0","107,411,102,0,116,0,106,0",,29,2,1.7,1,1,0,0,0,0
Aquila (RE 10) Romanus_288,Aquila (RE 10) Romanus,,,,,3,NA,0,"107,",,,3,0.1,0,1,0,0,0,0
Aquilius (RE 34) Regulus_289,Aquilius (RE 34) Regulus,Marcus,,,,3,Rome,0,"409,0,409,107",,25,1,0.2,0,1,0,0,0,0
Aquillius (RE 3)_290,Aquillius (RE 3),,,,,3,NA,0,"107,",,,,,0,1,0,0,0,0
Aquillius (1) (RE 10)_291,Aquillius (1) (RE 10),Manius,,,,3,"Rome,Asia","0,0","407,412,212",,17,-2,0.2,0,1,0,1,0,0
Aquillius (2) (RE 11)_292,Aquillius (2) (RE 11),Manius,Aquillius (1),,,3,"Rome,Germany,Sicily,Rome,Asia","0,0,0,0,0","413,407,412,417",,19,-1,0.2,0,0,0,1,0,0
Aquil(l)ius (RE 23) Gallus_293,Aquil(l)ius (RE 23) Gallus,Gaius,,,,3,"Rome,Cercina","0,0","409,420",,20,-1,0.2,0,1,0,1,0,0
Araros_294,Araros,,Aristophanes,,,3,Athens,361,"0,103",,7,-4,0.1,1,0,0,0,0,0
Aratus (1) (RE 6)_295,Aratus (1) (RE 6),,,Soloi,,1,"Athens,Pella,Syria,Macedonia","361,0,0,0","113,107",,11,-3,0.9,0,1,0,0,0,0
Aratus (2)_296,Aratus (2),,,Sicyon,,1,"Sicyon,Argos,Sicyon,Egypt,Corinth,Pellene,Athens,Argos,Megalopolis,Orchomenus","0,0,0,0,0,0,361,0,0,0","427,412,422,107",,13,-3,0.7,0,1,0,1,0,0
Arcadius (1)_297,Arcadius (1),,,Antiocheia,,1,Antiocheia,0,"114,107",,,,0.1,1,1,0,0,0,0
Arcadius (2)_298,Arcadius (2),Flavius,Theodosius (2) I,,,3,Constantinople,0,"601,",,38,4,0.1,0,0,0,1,0,0
Arcadius Charisius_299,Arcadius Charisius,Aurelius,,Rome,,1,Rome,0,"409,422,107",,34,3,0.3,0,1,0,1,0,0
Arcesilas I_300,Arcesilas I,,,Cyrene,2114,1,Cyrene,0,"603,",,-2,,0.4,0,0,0,1,0,0
