name,polis_id,xcoord,ycoord,City_ethnic,Constitution,Region,Size_of_Territory,Demos,Boule,Dikasterion,Gerousia,Nomothetai,Other_Institutions,Total_Institutions,phratriai,demoi,phylai,other_civic_subdivision,Proxenoi,Theorodokoi,Theorodokoi_Type,Panhellenic_Victors,Panhellenic_Victors_Specific_Games,Members_of_the_Delian_League,Stasis,Destruction,Type_of_Destruction,Andrapodismos,Destruction_of_urban_center,Dioikismos,Expulsion_of_population,Population_killed_off,Synoikismos,City_Walls,Political_Architecture,Temple,Theatre,Stoas,Gymnasia,Stadia,Hippodromes,Total_Public_Building_Types,Colonisation
none,none,none,none,none,checkbox,parallel,parallel,binary,checkbox,binary,binary,binary,binary,parallel,binary,binary,binary,binary,binary,binary,binary,binary,parallel,binary,parallel,binary,parallel,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,binary,parallel,parallel
,,,,,"NR,Dem,Ol,Pol,Tyr,Bas",,,,"val1,val2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-Herakleia,52,16.66666667,40.25,Herakleios,NR,3,4,1,val1,0,0,0,0,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
69-Siris,69,16.66666667,40.25,Sirites,"Ol,Tyr",3,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
624-Brea,624,23.16666667,40.25,Breaios,NR,46,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583-Mekyberna,583,23.41666667,40.25,Mekybernaios,"Dem,Ol",47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588-Olynthos,588,23.41666667,40.25,Olynthios,NR,47,5,1,val2,0,0,0,0,2,0,0,0,0,1,1,3,0,0,1,1,1,17,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
604-Sermylia,604,23.5,40.25,Sermylieus,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605-Singos,605,23.75,40.25,Singaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606-Sinos,606,23.75,40.25,,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618-Thyssos,618,24.16666667,40.25,Thyssios,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668-Limnai,668,26.25,40.25,Limnaios,Tyr,31,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672-Sestos,672,26.41666667,40.25,Sestios,NR,31,3,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
788-Perkote,788,26.58333333,40.25,Perkosios,NR,35,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787-Palaiperkote,787,26.66666667,40.25,Palaiperkosios,NR,35,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764-Zeleia,764,27.58333333,40.25,Zeleites,"Ol,Tyr",34,0,1,val2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751-Miletouteichos,751,28.41666667,40.25,Miletoteichites,Tyr,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103-Orikos,103,19.5,40.33333333,Orikios,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572-Gigonos,572,23,40.33333333,,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573-Haisa,573,23.08333333,40.33333333,,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558-Aioleion,558,23.16666667,40.33333333,Aiolites,Dem,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559-Akanthos,559,23.16666667,40.33333333,Akanthios,NR,47,3,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
595-Pleume,595,23.16666667,40.33333333,Pleumeus,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612-Spartolos,612,23.16666667,40.33333333,Spartolios,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
607-Skabala,607,23.58333333,40.33333333,Skablaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614-Stolos,614,23.66666667,40.33333333,Stolios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593-Piloros,593,23.75,40.33333333,,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564-Assera,564,23.83333333,40.33333333,Asserites,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600-Sane,600,23.91666667,40.33333333,Sanaios,NR,47,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
587-Olophyxos,587,24.16666667,40.33333333,Olophyxios,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659-Alopekonnesos,659,26.25,40.33333333,Alopekonnesios,NR,31,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
666-Kressa,666,26.58333333,40.33333333,,Tyr,31,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746-Kolonai,746,26.91666667,40.33333333,Koloneus,"Dem,Tyr",34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742-Harpagion,742,27.41666667,40.33333333,Harpagianos,Dem,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752-Myrleia,752,28.91666667,40.33333333,Myrleianos,NR,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66-Poseidonia,66,15,40.41666667,Poseidoniatas,NR,3,4,1,val1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
61-Metapontion,61,16.83333333,40.41666667,,NR,3,4,0,val1,0,0,0,0,0,0,1,1,0,0,1,3,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
102-Olympa,102,19.58333333,40.41666667,Olympastas,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86-Amantia,86,19.75,40.41666667,Amantieus,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0
544-Pydna,544,22.58333333,40.41666667,Pydnaios,NR,26,3,0,val2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
619-Tinde,619,23,40.41666667,Tindaios,"Dem,Ol",47,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579-Kithas,579,23.08333333,40.41666667,,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562-Anthemous,562,23.75,40.41666667,Anthemountios,Dem,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667-Krithote,667,26.66666667,40.41666667,Krithousiod,Tyr,31,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
755-Paisos,755,26.83333333,40.41666667,Paisenos,Tyr,34,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
756-Parion,756,27,40.41666667,Parianos,NR,34,5,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
758-Priapos,758,27.33333333,40.41666667,Priapenos,Tyr,34,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736-Artake,736,27.83333333,40.41666667,Artakenos,NR,34,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747-Kyzikos,747,27.91666667,40.41666667,Kyzikenos,"Bas,Dem,Tyr",34,5,1,val2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,1
757-Plakia,757,28.25,40.41666667,Plakianos,NR,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761-Skylake,761,28.41666667,40.41666667,,NR,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740-Daskyleion,740,28.66666667,40.41666667,Daskyleianos,NR,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763-Tereia,763,28.75,40.41666667,,Dem,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745-Kios,745,29.16666667,40.41666667,Kianos,NR,34,5,1,val2,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
760-Pythopolis,760,29.41666667,40.41666667,Pythopolites,NR,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71-Taras,71,17.25,40.5,Tarantinos,NR,3,4,1,val1,0,0,0,0,1,0,0,0,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
101-Nikaia,101,19.75,40.5,,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
533-Beroia,533,22.16666667,40.5,Beroiaios,NR,26,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
529-Aigeai,529,22.25,40.5,Aigaios,NR,26,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0
541-Methone,541,22.58333333,40.5,Methonaios,NR,26,3,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
557-Aineia,557,22.83333333,40.5,Aineiates,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568-Dikaia,568,22.91666667,40.5,Dikaiopolites,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569-Dion,569,22.91666667,40.5,Dieus,NR,47,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615-Strepsa,615,23.16666667,40.5,Strepsaios,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460-Aigiale,460,25.58333333,40.5,Aigialeus,NR,25,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
661-Chersonesos/Agora,661,26.75,40.5,Chersonesites,NR,31,3,1,val2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
671-Paktye,671,26.75,40.5,,Tyr,31,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92-Byllis,92,19.75,40.58333333,Byllion,NR,5,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
532-Aloros,532,22.5,40.58333333,Alories,Ol,26,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
552-Therme,552,22.91666667,40.58333333,,Dem,53,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575-Kalindoia,575,23.33333333,40.58333333,,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613-Stagiros,613,23.75,40.58333333,Stagirites,NR,47,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
665-Kardia,665,26.75,40.58333333,Kardianos,NR,31,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
681-Tyrodize,681,27.08333333,40.58333333,Tyrodizenos,Ol,32,5,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738-Bysbikos,738,28.5,40.58333333,Bysbikenos,NR,34,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78-Brentesion,78,18,40.66666667,Brendesinos,"Dem,Ol",4,0,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542-Mieza,542,22.08333333,40.66666667,Miezaios/Miezeus,NR,26,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
548-Chalestra,548,22.75,40.66666667,,NR,53,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551-Sindos,551,22.75,40.66666667,Sindonaios,NR,53,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545-Apollonia,545,23.5,40.66666667,Apolloniates,NR,53,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546-Arethousa,546,23.66666667,40.66666667,Arethousios,NR,53,2,0,val2,1,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
547-Bormiskos,547,23.66666667,40.66666667,,NR,53,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
662-Deris,662,26.83333333,40.66666667,Deraios,Tyr,31,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677-Neapolis,677,27.16666667,40.66666667,Neapolites,NR,32,1,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65-Pithekoussai,65,13.91666667,40.75,Pithekoussaios,NR,3,1,0,val1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
77-Apollonia,77,19.5,40.75,Apolloniates,NR,4,5,0,val1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0
535-Edessa,535,22.08333333,40.75,Edessaios,NR,26,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
543-Pella,543,22.5,40.75,Pellaios,NR,26,4,0,val2,0,0,0,0,0,0,0,0,0,1,1,4,1,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0
531-Allante,531,22.58333333,40.75,Allantaios,NR,26,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538-Ichnai,538,22.58333333,40.75,Ichnaios,NR,26,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549-Herakleia,549,22.66666667,40.75,Herakleotes,NR,53,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550-Lete,550,23,40.75,Letaios,NR,53,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554-Argilos,554,23.83333333,40.75,Argilios,NR,48,2,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630-Eion,630,23.83333333,40.75,,NR,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
636-Phagres,636,23.91666667,40.75,Phagresios,32,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
631-Galepsos,631,24,40.75,Galepsios,NR,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
627-Apollonia,627,24.16666667,40.75,,NR,28,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526-Thera,526,24.75,40.75,Theraios,NR,25,2,1,val2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1
641-Ainos,641,26.08333333,40.75,Ainios,NR,29,4,0,val2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737-Astakos,737,29.91666667,40.75,Astakenos,NR,34,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57-Kyme,57,14.08333333,40.83333333,Kymaios,NR,3,4,1,val1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,5
63-Neapolis,63,14.25,40.83333333,Neapolites,NR,3,1,1,val1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539-Kyrrhos,539,22.25,40.83333333,Kyrrhestes,NR,26,4,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540-Leibethra,540,22.5,40.83333333,Leibethrios,NR,26,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555-Tra_los,555,23.75,40.83333333,Tra_lios,NR,48,0,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553-Amphipolis,553,23.83333333,40.83333333,Amphipolites,NR,48,0,1,val2,0,0,0,0,1,0,0,0,0,1,1,10,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0
635-Oisyme,635,24.33333333,40.83333333,Oisymaios,NR,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
646-Maroneia,646,25.5,40.83333333,Maronites,NR,29,5,0,val2,0,0,0,0,0,0,0,0,0,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
647-Mesambrie,647,25.66666667,40.83333333,,NR,29,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
651-Zone,651,25.75,40.83333333,Zonaios,NR,29,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
649-Sale,649,25.91666667,40.83333333,,NR,29,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536-Europos,536,22.58333333,40.91666667,Europaios,NR,26,0,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
628-Berga,628,23.5,40.91666667,Bergaios,NR,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
633-Myrkinos,633,23.83333333,40.91666667,Myrkinios,Dem,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
629-Datos,629,24.33333333,40.91666667,Datenos,NR,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634-Neapolis,634,24.41666667,40.91666667,Neapolites,NR,28,2,0,val2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
640-Abdera,640,25,40.91666667,Abderites,NR,29,5,0,val2,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1
650-Stryme,650,25.33333333,40.91666667,,NR,29,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
645-Kypsela,645,26.41666667,40.91666667,,NR,29,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719-Kerasous,719,38.33333333,40.91666667,Kerasountios,NR,61,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632-Krenides,632,24.25,41,Krenites,Tyr,28,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637-Philippoi,637,24.25,41,Philippeus,NR,28,2,0,val2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
638-Pistyros,638,24.58333333,41,,NR,28,3,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
643-Dikaia,643,25.16666667,41,,NR,29,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
653-Apros,653,27.08333333,41,,NR,30,0,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673-Bisanthe,673,27.5,41,Bisanthenos,"Dem,Ol,Tyr",32,2,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
678-Perinthos,678,28,41,Perinthios,NR,32,5,0,val2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
674-Byzantion,674,28.91666667,41,Byzantios,NR,32,5,0,val2,0,0,0,0,0,0,0,0,3,3,0,0,1,3,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,1
743-Kalchedon,743,29,41,Kalchedonios,NR,34,5,0,val2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
